Sentence_id	Text	class_label
19783	That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.	No
39390	I am committed to advancing the work we've been doing against partisan opposition and working with communities to reduce crime rates until our streets are safe again.	No
39391	The reason I am committed to working with communities and reducing crime is due to our persistent partisan opposition, and we must work until our streets are safe again.	No
39392	Until our streets are safe again, I am committed to working with communities and continuing our work against partisan opposition to reduce crime.	No
945	The best poverty program is a job with dignity in the private sector.	No
39393	Private sector jobs that offer dignity are the ultimate solution to poverty.	No
39394	The most effective poverty program is a job that is both dignified and accessible in the private sector.	No
39395	The ideal poverty program is a job that is both dignified and accessible in the private sector.	No
18002	I believe I'm going to win, because the American people know I know how to lead.	No
39396	The American people's recognition of my leadership skills has led me to believe that I will be successful.	No
39397	I am confident that I will win because the American people are aware of my leadership abilities.	No
39398	Due to the American people's recognition of my leadership abilities, I am confident in my victory.	No
5549	I think tax policy is a major difference between Senator McCain and myself.	No
39399	Senator McCain and I have a significant difference in tax policy.	No
39400	I believe that Senator McCain and I have a significant difference in tax policy.	No
39401	The difference between my and Senator McCain's tax policy is a significant one.	No
17830	No, I might as well just go with -- --	No
39402	I'd rather go with -- -- No, not at all.	No
39403	Instead of something else, I'll opt for -- -- No need to worry.	No
39404	It's just my preference, I have to go with -- -- instead of the other way around.	No
22296	I just had a word of clarification because of something Governor Clinton said.	No
39405	I had a clarification for Governor Clinton's statement.	No
39406	Governor Clinton's statement prompted me to clarify briefly.	No
39407	A word of clarification was conveyed by Governor Clinton's statement.	No
11660	We have to work with Nigeria.	No
39408	We must collaborate with Nigeria.	No
39409	Nigeria is a crucial partner for us to collaborate with.	No
39410	It is imperative that we work alongside Nigeria.	No
2075	And if we're asking for no revenue, then that means that we've got to get rid of a whole bunch of stuff.	No
39411	We have to dispose of a significant amount of things if we're asking for no revenue.	No
39412	If we're requesting no revenue, it means we have to get rid of a lot of things.	No
39413	In the absence of revenue, we must dispose off a significant amount of material.	No
6897	It's not a government plan.	No
39414	It's not a government initiative.	No
39415	This is not a government initiative.	No
39416	The plan isn't a government one.	No
16763	Each one of those jobs would've cost the taxpayers $25 thousand.	No
39417	Each job would have necessitated a payment of $25 thousand to the taxpayer.	No
39418	The cost of those jobs would have been $25 thousand for the taxpayer.	No
39419	Those jobs would have required taxpayers to pay $25 thousand for each of them.	No
24259	So Governor Clinton can label it tax for the rich or anything he wants.	No
39420	It is within Governor Clinton's power to name it as a tax for the wealthy or any other type of entity.	No
39421	Governor Clinton has the authority to designate taxing the wealthy or any other group.	No
39422	The Governor of the United States can name and shame taxing the wealthy or any other group.	No
22435	If they just want to keep slow dancing and talk about it and not do it, I'm not your man.	No
39423	My stance is against them, as long as they remain silent and do not engage in slow dancing.	No
39424	If they're not interested in doing it and only want to talk about it, I won't be their type.	No
39425	Unless they're willing to engage in slow dancing and talk about it, I won't be their advocate.	No
23308	And so the fundamental question of this campaign is: Who's going to keep the economy growing so people can work?	No
39426	The crux of this campaign is to determine who will be able to keep the economy moving forward so that more people can work?	No
39427	What is the primary concern of this campaign: Who can ensure that the economy continues to grow so that people can work?	No
39428	To maintain economic growth and employment, who can ensure the economy remains viable?	No
12032	like a driver's license for new handguns and, you know, the Los Angeles --	No
39429	Just like a driver's license, new handguns are sold in Los Angeles.	No
39430	Similar to the requirements for a driver's license, new handguns and firearms in Los Angeles are subject to special consideration.	No
39431	A driver's license is necessary for purchasing a new handgun, and in Los Angeles, it can be just as important.	No
17529	And I don't agree with it.	No
39432	I disagree with it.	No
39433	It doesn't suit me.	No
39434	And I don't comprehend it.	No
19501	You add all the states that've used the instant check and how many weapons they keep, kept out of the hands of criminals.	No
39435	Count the states that have employed the instant check and the quantity of weapons they possess that are not in the possession of criminals.	No
39436	The states that have employed the instant check and the number of weapons they possess, which are not in the possession of criminals, should be considered.	No
39437	By adding up the states that have employed the instant check, you can see how many weapons they possess that are not in the possession of criminals.	No
18770	And by the way, the breach on the agreement was not through plutonium.	No
39438	It should be noted that the breach of the agreement was not caused by plutonium.	No
39439	By the way, the breach in question was not related to plutonium.	No
39440	The breach of the agreement was not caused by plutonium, just so you know.	No
17039	Your mothers and fathers did the same thing for you and others.	No
39441	Your parents did the same thing for you and others.	No
39442	It's something your parents did for you and others as well.	No
39443	The people you were brought up alongside, your parents did the same for you.	No
21259	Because you are the ones who have the hardest time paying taxes, the hardest time making ends meet.	No
39444	The hardest hit being paying taxes and making ends meet is what you're facing.	No
39445	It's your fault as you find it tough to pay taxes and make ends meet.	No
39446	The most challenging part of paying taxes and making ends meet is with you.	No
19828	I don't fault the President or the vice president for sending their children to private schools or better schools.	No
39447	I don't hold the President or the vice president responsible for sending their children to private schools or better schools.	No
39448	The President or the vice president should not be blamed for sending their children to private schools or better schools.	No
39449	It's not my opinion that the President or the vice president should be held accountable for sending their children to private schools or better schools.	No
18336	What's he say to Alexander Kwasniewski of Poland?	No
39450	What did he tell Poland's Alexander Kwasniewski?	No
39451	Can you provide his feedback on Poland's Alexander Kwasniewski?	No
39452	What was his response to Alexander Kwasniewski from Poland?	No
9183	Asking the wealthy to pay a little bit more along with cuts so that we can invest in education like yours.	No
39453	By requesting increased financial assistance from the wealthy and implementing reductions in taxes, we can continue to invest in education like you.	No
39454	Allowing the wealthy to pay more and make cuts that will enable us to invest in education like you.	No
39455	We should be urging the rich to pay more and make cuts, so we can continue to invest in your education.	No
20324	No prescription drug benefits, no drug therapy, no preventative medicines, no vision care.	No
39456	Prescription drug benefits, drug therapy, preventative medicines, and vision care are not available.	No
39457	The benefits of prescription drugs, drug therapy, preventive medicines, and vision care are not present.	No
39458	Drug therapy, preventative medicine and vision care are not available due to the lack of prescription drug benefits or benefits.	No
14914	The new economic revitalization program that we have in mind, which will be implemented next year, would result in tax credits which would let business invest in new tools and new factories to create even more new jobs - about one million in the next two years.	No
39459	The economic revitalization program we are preparing for next year would introduce tax credits that would enable businesses to invest in new tools and factories, creating approximately one million additional jobs over the next two years.	No
39460	Our proposed economic revitalization plan, which will be put into effect next year, would offer tax credits that would enable businesses to invest in new tools and factories, resulting in an additional one million jobs over the next two years.	No
39461	Next year, the government will enact tax credits that could be used by businesses to purchase new equipment and factories, leading to an additional one million jobs in the next two years.	No
10158	For what purpose it was put in place, I can't imagine.	No
39462	I'm unable to fathom the reason behind its installation.	No
39463	What was the reason for its installation, I can't fathom.	No
39464	The reason behind its installation is a mystery to me.	No
33371	We will be doing very much better with Mexico on trade deals.	No
39465	Mexico will experience a much better trade agreement with us.	No
39466	Trade agreements with Mexico will be significantly improved.	No
39467	We can expect to make significant progress in trade agreements with Mexico.	No
5558	"Now, the conversation I had with Joe the plumber, what I essentially said to him was, ""Five years ago, when you were in a position to buy your business, you needed a tax cut then."""	No
39468	During my conversation with Joe the plumber, I stated that when they were ready to buy their business five years ago, they needed a tax reduction.	No
39469	Joe the plumber was talking to me about a time when tax breaks were necessary for buying his business, five years ago.	No
39470	I had a conversation with Joe the plumber and explained that he needed reducing taxes when they could have bought his business five years ago.	No
15304	As long as there is a Democratic President in the White House, we will have a strong and viable Social Security System, free of the threat of bankruptcy.	No
39471	The Social Security System will remain strong and viable, provided that a Democratic President is in charge, without the possibility of it going bankrupt.	No
39472	A Democratic President in the White House will ensure that the Social Security System remains strong and viable, without the possibility of bankruptcy.	No
39473	With a Democratic President in charge, the Social Security System will be strong and viable, without the possibility of bankruptcy.	No
16792	"And I said, ""How many uh - adults here are out of work?"""	No
39474	"I inquired, ""What is the count of adults who are currently unemployed in this community?"""	No
39475	"""How many adults in this community are currently unemployed?"" I asked."	No
39476	"""The number of adults in this group who are currently unemployed was questioned by me."""	No
24502	But where we're not making it is with the confirmed addicts.	No
39477	The only area where we are struggling is with the confirmed addicts.	No
39478	Our failure is limited to those who have been found addicted.	No
39479	We are not achieving our goals, especially with those who have been found addicted.	No
26915	And so what we're seeing is a pretty dramatic reversal in the kind of hopes we had for that region.	No
39480	Our expectations for that area have undergone a significant shift.	No
39481	The anticipation we had for that area has undergone a significant shift.	No
39482	We are witnessing a significant shift in our expectations for that particular area.	No
20071	I'd like the American people to know that I have worked very hard to be on their side.	No
39483	I want the American people to know that I have put in a lot of effort to support them.	No
39484	The American people should be aware that I have put in a lot of effort to support them.	No
39485	My intention is to make it clear to the American people that I have put in a lot of effort to be on their side.	No
21959	But I think in terms of the recession, of course you feel it when you're president of the US.	No
39486	The recession is a common experience for those serving as the US president.	No
39487	I think the recession is a common experience for those who hold the position of US president.	No
39488	When you are the US president, it's natural for you to feel the effects of the recession.	No
6723	As a matter of fact, your record is such that Ted Kennedy, your colleague, is the conservative senator from Massachusetts.	No
39489	Your record indicates that Ted Kennedy, the conservative senator from Massachusetts, is your opponent.	No
39490	In fact, your record indicates that Ted Kennedy, the conservative senator from Massachusetts, is your opponent.	No
39491	Actually, your record indicates that Ted Kennedy, the conservative senator from Massachusetts, is your opponent.	No
6950	Of course we're meeting our obligation to our veterans, and the veterans know that.	No
39492	It is evident that we are fulfilling our duty to our veterans, and they are aware of it.	No
39493	We are fulfilling our duty to our veterans, and they are aware of it.	No
39494	The veterans are aware that we are fulfilling our duty to them.	No
19559	And many of the things the President talked about, he turned over to the United Nations.	No
39495	The President handed over a lot of the topics he talked about to the United Nations.	No
39496	Many of the topics discussed were handed over to the United Nations by the President.	No
39497	The United Nations received many of the topics discussed by the President.	No
914	I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.	No
39498	There are ample chances to expand markets and create a strong future for our farmers.	No
39499	The potential to expand markets and create a strong future for farmers is enormous.	No
39500	It is clear that there are enormous potentialities to expand markets and create a strong future for our farmers.	No
33193	But I also believe that there can be and must be reasonable regulation.	No
39501	It is my opinion that reasonable regulation is necessary and can be enforced.	No
39502	I believe that reasonable regulation is necessary and can be enforced.	No
39503	Reasonable regulation is also a requirement in my opinion.	No
24143	And the way to do better is not to tax and spend but to retrain, get that control of the mandatory spending programs.	No
39504	The solution to improve is not through taxation and spending, but by retraining and controlling the mandatory spending programs.	No
39505	Instead of taxing and spending, the solution is to retrain and take charge of the mandatory spending programs.	No
39506	Achieving better results is not through taxation and spending, but by retraining and controlling the mandatory spending programs.	No
17700	I think they're asking for new and creative ways to try to reach it with everyone involved.	No
39507	They're seeking innovative approaches to reach their objective with all parties involved, in my opinion.	No
39508	In my opinion, they are seeking out novel and imaginative methods to achieve the objective with all parties involved.	No
39509	It seems to me that they're seeking out novel and imaginative approaches to reach it with all parties involved.	No
25774	You mentioned Washington and Lincoln.	No
39510	You brought up Washington and Lincoln.	No
39511	Washington and Lincoln were both mentioned by you.	No
39512	Your words were about Washington and Lincoln.	No
31	And it isn't a Republican or a Democrat or a liberal problem.	No
39513	The issue at hand is not related to Republicans, Democrats, or liberals.	No
39514	It is not a matter that belongs to Republicans, Democrats, or liberals.	No
39515	There are no Republicans, Democrats, or liberals involved in this matter.	No
18550	Now that's what we have to do.	No
39516	That's the task that we must undertake.	No
39517	This is the task that we must undertake.	No
39518	Getting things done is now the priority for us.	No
19553	But if we're moving in the right direction and America is leading, we're better off.	No
39519	The better we do, if we move forward in the right direction and America is leading us.	No
39520	Better if we move forward in the right direction and with America's leadership, we'll be better off.	No
39521	If we're moving in the right direction and America is leading, then we can benefit.	No
19117	I have three very special people with me tonight: My wife, Elizabeth; my daughter, Robin, who has never let me down, and a fellow named Frank Carafa from New York, along with Ollie Manninen who helped me out in the mountains of Italy a few years back.	No
39522	Tonight, I am surrounded by three incredible individuals: Elizabeth, my wife, Robin, who has always been there for me, Frank Carafa from New York, and Ollie Manninen, the dog who helped me out in the mountains in Italy a few years ago.	No
39523	Three people are weighing heavily on me tonight: Elizabeth, my wife; Robin, who has always been supportive and affectionate towards me; Frank Carafa from New York; and Ollie Manninen, whom I met while hiking in the mountains in Italy a few years ago.	No
39524	My evening gathering is made up of Elizabeth, my wife; Robin, who has always been nice to me, Frank Carafa from New York; and Ollie Manninen, a young couple who helped me out in the mountains during my time abroad.	No
25401	If we could stop, right now, the testing and the deployment of these space weapons -- and the President's proposals go clear beyond research; if it was just research we wouldn't have any argument, because maybe someday, somebody will think of something -- but to commit this nation to a buildup of antisatellite and space weapons at this time, in their crude state, would bring about an arms race that's very dangerous indeed.	No
39525	We have the potential to create an arms race if we can prevent the proliferation of antisatellite and space weapons, which is not only theoretical but also dangerous.	No
39526	It would be a dangerous situation to start an arms race by committing this nation to the buildup of antisatellite and space weapons, even though the President has proposed research as the primary reason for stopping their testing and deployment.	No
39527	While the President's proposals are not based on research, it is imperative that we prevent the development and utilization of space weapons. However, engaging in a costly buildup of antisatellite and space weaponry now would result in an arms race for our nation.	No
12704	They have to include the other countries of Latin America.	No
39528	The inclusion of other Latin American nations is necessary.	No
39529	It is necessary to include the other nations of Latin America.	No
39530	They must also include other Latin American countries.	No
9019	But for me to try, in this very pluralistic society of ours, to try to frame any definition, whatever, of what that belief should be, is wrong.	No
39531	In our pluralistic society, it is not acceptable for me to attempt to define that belief in any way.	No
39532	It is not acceptable for me to attempt to define that belief in a pluralistic society.	No
39533	Trying to define what one believes as a belief is not acceptable in our pluralistic society.	No
17483	I think these questions are inherently personal and moral, and every individual instance is different.	No
39534	I believe that these questions are both personal and ethical, and each case is unique.	No
39535	These questions are, in my view, personal and moral, and each case is unique.	No
39536	In my opinion, these questions are both personal and ethical in nature, and each case is unique.	No
8084	It has stood for a strong foreign policy and a strong national defense, and as a result, produced Wilson, President Roosevelt, and President Truman.	No
39537	The endorsement of a robust foreign policy and national defense has led to the birth of Wilson, President Roosevelt, and President Truman.	No
39538	Its endorsement of a robust foreign policy and national defense has led to the birth of several leaders, including Wilson, Roosevelt, and Truman.	No
39539	The promotion of strong foreign policy and national defense has led to the emergence of Presidents Roosevelt, Truman, and Wilson.	No
27554	And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.	No
39540	I journeyed to the border towns of Storok (ph) where Hamas launched missiles.	No
39541	Afterward, I journeyed to the border towns of Storok (ph), where Hamas launched missiles.	No
39542	Following that, I travelled to the border towns of Storok (ph), where Hamas launched missiles.	No
12725	I've made no judgment about who should be secretary of state.	No
39543	I've been impartial in my choice of secretary of state.	No
39544	It's not my decision on who is the most suitable to be secretary of state.	No
39545	The person I've chosen to serve as secretary of state hasn't been a target for me.	No
7932	In fact, it would be deflationary; it would cause great unemployment; it would cause a real slowdown in our economy.	No
39546	The outcome would be deflation, leading to significant unemployment and a genuine slowdown in our economy.	No
39547	A deflationary effect would result in significant unemployment and a real slowdown in our economy.	No
39548	Ultimately, it would lead to deflation and result in significant unemployment, which would ultimately cause a genuine slowdown in our economy.	No
16860	I think uh - the way to get tax equity in this country is to give tax relief to the middle-income people who have an income from roughly $8 thousand up to twenty-five or thirty thousand dollars.	No
39549	The solution to attain tax equity in this country is to provide tax relief to middle-income earners with an income of approximately $8 thousand and ranging from $8 to twenty-five thousand or thirty thousand dollars.	No
39550	I believe that the most effective way to achieve tax equity in this country is to provide tax relief to middle-income earners who have an income of approximately $8 thousand and a wage of twenty-five or thirty thousand dollars.	No
39551	In my opinion, the solution to attain tax equity in this country is by providing tax relief to middle-income earners who range from $8k to $250,000.	No
27692	We haven't done that yet.	No
39552	That is not something we have accomplished yet.	No
39553	Those are still unfinished business.	No
39554	That's not something we have accomplished yet.	No
25145	-- me, or your own eyes?''	No
39555	Would you rather be perceived by me or your own perception?	No
39556	Is it you or me who should have the responsibility to look after this?	No
39557	Do I or yours have a greater impact on this situation?	No
15307	These kinds of approaches are very dangerous to the security, the well being and the peace of mind of the retired people of this country and those approaching retirement age.	No
39558	These methods pose a significant threat to the security, health, and tranquility of retired individuals in this nation and those approaching retirement.	No
39559	The security, health, and tranquility of retired individuals in this nation and those who are approaching retirement are at risk due to these methods.	No
39560	The retirement age and its citizens are at risk due to these methods that can undermine their security, health, and happiness.	No
21252	We're at a fork in the road.	No
39561	We're at a crossroads.	No
39562	At this point, we're at a crossroads.	No
39563	Our destination is a fork in the road.	No
4132	And -- and I just -- so I just have to make this general point that the Bush administration, some of Senator McCain's own advisers all think this is important, and Senator McCain appears resistant.	No
39564	Senator McCain's refusal to comply with this recommendation is a common observation made by the Bush administration and some of his own advisers.	No
39565	I want to emphasize that the Bush administration and some of Senator McCain's own advisers view this as crucial, and he seems unwilling to comply.	No
39566	It should be emphasized that the Bush administration and some of Senator McCain's own advisers view this as significant, while Senator John McCain appears to be reluctant.	No
20115	Well, there he goes again, that line has been used before, I mean, exaggerating all the things that he did.	No
39567	He returns to the spot, where the same phrase has been used before, implying exaggeration.	No
39568	This man returns, and the phrase has been utilized before, implying an exaggeration of his actions.	No
39569	Once again, he goes to that spot, and the phrase has been utilized before to overstate his actions.	No
8404	As a matter of fact it will be necessary to raise taxes.	No
39570	It is true that raising taxes will be necessary.	No
39571	The truth is, there will be a need for tax increases.	No
39572	In fact, it will require raising taxes.	No
22422	I do believe that we need to control mandatory spending.	No
39573	It is my opinion that we should limit the amount of money that is required to meet mandatory requirements.	No
39574	In my opinion, we must limit mandatory expenses.	No
39575	I believe that we should be limiting mandatory expenses.	No
28880	It will be a world of peace because we're going to have a clear sight of foreign policy based upon a strong military and a mission that stands by our friends.	No
39576	Our foreign policy will be characterized by an assertive military presence and a commitment to supporting our allies, leading to heightened peace in the world.	No
39577	The world will be peaceful due to our clear understanding of foreign policy, which is built on a strong military and extending an unambiguous mission of support to friends.	No
39578	A peaceful world awaits as we establish a foreign policy that is grounded in armed force and military loyalty.	No
22732	I talk to Silvio Berlusconi.	No
39579	I engage in a conversation with Silvio Berlusconi.	No
39580	Silvio Berlusconi and I have a conversation.	No
39581	My conversation with Silvio Berlusconi is focused.	No
9736	You know, there are some things where Governor Romney is different from George Bush.	No
39582	There are some differences between Governor Romney and George Bush.	No
39583	In certain aspects, Governor Romney is distinct from George Bush.	No
39584	George Bush was a much better governor than Governor Romney in some ways.	No
738	These are American citizens, we care deeply about them.	No
39585	These are American citizens who we have a great deal of respect for.	No
39586	The American people are dearly loved by us.	No
39587	We have a great deal of respect for these American people.	No
2221	I'd rather be able to have an insurance company.	No
39588	I'd prefer to have an insurance company.	No
39589	Having an insurance company would be more advantageous for me.	No
39590	It would be more beneficial for me to have an insurance company.	No
29377	When I go around -- Lester, I tell you this, I've been all over.	No
39591	Lester, I've been all over it whenever I go around him.	No
39592	I've been all over anything when I go around, Lester.	No
39593	Whenever I go around, I've been all over again, Lester says.	No
6562	Those that can afford it are going to buy in themselves.	No
39594	Those with the means are going to purchase on their own.	No
39595	Individuals possessing the means to afford it will purchase their own belongings.	No
39596	People who have the resources to do so will make the purchase themselves.	No
1420	Uh - let me uh - talk about uh - the economic announcements that were made just this past week.	No
39597	Let me delve into the economic announcements that were made this week.	No
39598	I'd like to delve into the economic announcements that were made this week.	No
39599	Can you give me some context about the economic announcements that were made last week?	No
19304	The Senator mentioned the trial lawyers.	No
39600	The trial lawyers were mentioned by the Senator.	No
39601	The Senator brought up the legal team for the trial.	No
39602	Senator, referred to the lawyers in court for prosecution.	No
8446	But if the money will go to the states and the states can then determine whether it shall go for school construction or for teachers' salaries, in my opinion you protect the local authority over the school board and the school committee.	No
39603	If the funds are allocated to the states, which can decide on whether to allocate them for school construction or teacher pay, I believe that you will safeguard the local authority's power over the school board and school committee.	No
39604	The local authority's power to control the school board and school committee is protected by allowing the states to decide whether funds will be used for school construction or teacher salaries.	No
39605	In my view, you safeguard the local authority's power over the school board and school committee by allowing the states to decide whether funds should be allocated for school construction or teacher salaries.	No
28255	I think we -- I think we should make it the number one priority to make our schools the best in the world, all of them.	No
39606	The top priority, according to me, is to make our schools the best in the world.	No
39607	All of us should prioritize making our schools the best in the world.	No
39608	Our schools should be the best in the world, according to my opinion.	No
30068	She's been doing it a long time.	No
39609	She's been doing it for a considerable amount of time.	No
39610	It has been a long time coming for her.	No
39611	For a considerable duration, she has been doing it.	No
13321	Mr. McGee, I am planning a speech on that subject next week.	No
39612	Next week, I will be presenting a speech on that topic, Mr. McGee.	No
39613	I have a speech planned on that topic, Mr. McGee, for next week.	No
39614	My speech on that topic is scheduled for delivery next week, Mr. McGee – thank you very much.	No
15006	But I believe that all of us together, and I believe the Presidency is what Teddy Roosevelt said it was.	No
39615	My conviction is that the Presidency was Teddy Roosevelt's ideal, and we are all united as a unit.	No
39616	Teddy Roosevelt's words about the Presidency are a collective effort among us.	No
39617	I hold the conviction that the Presidency was Teddy Roosevelt's ideal, and we are all united as a group.	No
27796	I mean that's how our free market works.	No
39618	That's how our free market operates.	No
39619	The functioning of our free market is characterized by this.	No
39620	Our free market operates in a manner that is consistent with that principle.	No
26077	Now, I've got a plan with this new welfare reform law to work with the private sector, to give employees specific tax incentives to hire people off welfare, and to do some other things which will create more jobs in the private sector, at least a million, and move more people from welfare to work.	No
39621	The new welfare reform law has been put in place to collaborate with the private sector, provide tax-deductible incentives for employees to hire from welfare, and create more jobs and move more people to work on behalf of the public sector.	No
39622	My proposal for the new welfare reform law is to collaborate with the private sector, provide tax-deductible incentives for employees to hire from welfare, and create more jobs in the public sector.	No
39623	I have a strategy to collaborate with the private sector through this new welfare reform law, providing tax-deductible benefits for employees to hire individuals from welfare, and creating more jobs in the personal sector.	No
22804	He rushed to war without a plan to win the peace.	No
39624	He hastened to war without any intention of achieving peace.	No
39625	Without a strategy to achieve peace, he hastened to wage war.	No
39626	He quickly went to war without a strategy to achieve peace.	No
19453	It's called the automated check or the instant check.	No
39627	The automated check or the instant check is what it's called.	No
39628	It's commonly known as the instant check or automated check.	No
39629	The automatic or instant check is the name given.	No
24403	Ann, both of them are very complicated situations.	No
39630	It's a very complex situation, Ann.	No
39631	Ann, the circumstances are both highly intricate.	No
39632	The situations are both complex, Ann.	No
7883	Well first of all, I think Senator Kennedy should make up his mind with regard to my responsibility.	No
39633	To begin with, I believe Senator Kennedy should make up his mind about my role.	No
39634	Senator Kennedy needs to make a decision about my role, as I believe that it is crucial.	No
39635	In the first place, I believe Senator Kennedy should make a decision about my role.	No
33029	And you look at our miners.	No
39636	Our miners are under your observation.	No
39637	Observe our miners.	No
39638	You observe our miners.	No
22220	I don't think we should spend tax money on private schools.	No
39639	I don't believe that private schools should be funded through tax dollars.	No
39640	Tax dollars shouldn't be used to fund private schools, in my opinion.	No
39641	Private schools are not a suitable use of our tax dollars, in my opinion.	No
22105	NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe.	No
39642	NATO has been the source of peace for many years, and I am eager to see us maintain a fully equipped military force in Europe to ensure stability.	No
39643	For many years, NATO has been the source of peace, and I am eager to see us maintain a fully equipped NATO team to ensure peace in Europe.	No
39644	Having maintained peace for many years, NATO needs to maintain its full staffing levels so that Europe can remain peaceful.	No
19432	This is a invasion of drugs from all over the world.	No
39645	Drugs are being introduced from different parts of the globe.	No
39646	The invasion of drugs from all corners of the world is imminent.	No
39647	A global influx of drugs has occurred.	No
12965	Why didn't we bring students over here?	No
39648	What prevented us from introducing students to this location?	No
39649	Was there a reason why we never brought students to this location?	No
39650	What was the reason for not introducing students to this location?	No
22034	There are people all over the federal government, if they could just touch it with a screwdriver, could fix it.	No
39651	The federal government has individuals who possess the ability to fix it with a screwdriver.	No
39652	With the use of a screwdriver, individuals throughout the federal government have the potential to fix it.	No
39653	A screwdriver could be used by individuals throughout the federal government to fix it.	No
13834	Our government is that point now.	No
39654	The current state of our government is at that point.	No
39655	At this juncture, our government is in that state.	No
39656	Our government is at that stage right now.	No
27784	We have to say to our friend in China, look, you guys are playing aggressively.	No
39657	Our Chinese friend needs to be reminded of your aggressive behavior.	No
39658	It's important for us to remind our Chinese friend that you are playing with aggression.	No
39659	We need to remind our Chinese friend that you are playing with aggression.	No
19768	And I don't intend to politicize it.	No
39660	I have no intention of politicizing it.	No
39661	It's not my intention to politicize it.	No
39662	Politics won't be used against it.	No
5611	I haven't made a promise about...	No
39663	I haven't guaranteed anything about...	No
39664	There is no assurance from me regarding...	No
39665	No commitment has been made regarding...	No
34140	Going to be more deaths that they thought.	No
39666	They were aware that there would be more deaths.	No
39667	The number of deaths is expected to rise, contrary to their expectations.	No
39668	There would be more deaths than they anticipated.	No
17126	In other words, it doesn't converge as the President suggests.	No
39669	The President's statement implies that it doesn't converge.	No
39670	To rephrase, it doesn't come together in the same manner as the President.	No
39671	Essentially, it doesn't come together as the President implies.	No
1809	I'm not looking for a $5 trillion tax cut.	No
39672	I'm not asking for a $5 trillion tax cut.	No
39673	The idea of a $5 trillion tax cut is not on my mind.	No
39674	A $5 trillion tax cut is not what I'm after.	No
963	They made sure their sons understood that this was the greatest country in the world, that those of us especially who were the sons and daughters of immigrants had a special responsibility to give something to the country that had opened up its arms to our parents and given so much to them.	No
39675	They ensured their sons were aware that the greatest nation on earth was where immigrants, specifically our children, had a duty to contribute to the country.	No
39676	Their sons were made to understand that as immigrants, we had a duty as citizens of the country to contribute to our parents' welfare.	No
39677	The parents made sure their sons understood the importance of contributing to the country's progress as immigrants, and that it was a privilege for all of us to do so.	No
5492	They're hurting, and they're angry.	No
39678	They're experiencing pain and anger.	No
39679	Their pain is causing them to feel angry.	No
39680	They are experiencing pain and anger.	No
1303	But it doesn't take just a quiet uh - dormant uh minimum enforcement of the law.	No
39681	The law's enforcement is not limited to a lack of quietness.	No
39682	Still, it's not just a lack of calm when it comes to enforcing the law.	No
39683	Nevertheless, it requires more than just passive and inactive enforcement of the law.	No
19590	When I have sent the fleet into the Taiwan straits.	No
39684	Upon my dispatch of the fleet to the Taiwan straits.	No
39685	When the fleet has been dispatched to the Taiwan straits.	No
39686	After I have deployed the fleet to Taiwan straits.	No
9488	Now, Governor Romney has a different philosophy.	No
39687	Now, Governor Romney has a different perspective.	No
39688	Governor Romney has a distinct perspective.	No
39689	But now, Governor Romney has a new perspective.	No
28972	It's time to have a fresh start.	No
39690	It's time to start anew.	No
39691	We need to start anew.	No
39692	A new beginning is necessary.	No
7581	Well first of all, I don't agree with Senator Kennedy that Cuba is lost and certainly China was lost when this Administration came into power in 1953.	No
39693	Firstly, I disagree with Senator Kennedy's statement that Cuba and China were lost when this Administration took office in 1953.	No
39694	I disagree with Senator Kennedy's statement that Cuba and China were lost during the 1953 Legislative session.	No
39695	In the beginning, I don't share Senator Kennedy's view that Cuba and China were both lost during the Obama administration in 1953.	No
2795	Our country is not strong anymore; we're not respected anymore.	No
39696	Our nation has lost its strength; we're no longer revered.	No
39697	We're no longer a strong nation, we've lost our dignity.	No
39698	The strength of our nation has diminished, and we have lost our dignity.	No
1979	Governor Romney earlier mentioned the Bowles-Simpson commission.	No
39699	The Bowles-Simpson commission was mentioned by Governor Romney earlier.	No
39700	Earlier, Governor Romney brought up the Bowles-Simpson commission.	No
39701	Governor Romney brought up the Bowles-Simpson commission earlier.	No
18562	And I think a critical component of success in Iraq is being able to convince the Iraqis and the Arab world that the United States doesn't have long-term designs on it.	No
39702	Convincing Iraqis and the Arab world that the United States has no long-term plans is a crucial aspect of winning in Iraq.	No
39703	The key to success in Iraq, I believe, is to persuade both Iraqis and the Arab world that the United States does not have long-term plans.	No
39704	Persuading Iraqis and the Arab world that the United States does not have long-term plans is a crucial factor in winning over Iraq.	No
12523	I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom.	No
39705	The pursuit of certain principles is essential for maintaining peace and extending freedom, particularly when dealing with him and his colleagues.	No
39706	It is my opinion that we must discover certain principles in our interactions with him and his colleagues, which can help maintain peace and extend freedom.	No
39707	I think there are certain principles we must learn to deal with him and his colleagues - principles that will not only preserve peace but also increase freedom.	No
107	First, I've suggested that there are certain weapons systems which we don't need and we can't afford.	No
39708	In the beginning, I've advised against utilizing certain weapons systems that are unaffordable for us.	No
