Sentence_id	Text	class_label
12174	I'm just telling you our state comes together to do what is right.	No
34207	And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted -- the leaders -- they're all gone.	No
18591	You can't change the dynamics on the ground if you've criticized the brave leader of Iraq.	No
17370	I've said it's going to take some work.	No
26202	Their ideas is to raise taxes and spend more money.	No
35087	His economic program was not implemented until more than 1300 days into his presidency, and his health care initiative has not been fully presented to Congress yet.	Yes
9970	I don't check it that often.	No
21327	That's a scare tactic, because it's not that many.	No
27398	First of all, the sequester is not something that I've proposed.	No
13228	I'll just have to tell Mr. Morton that.	No
25032	And he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead.	Yes
11775	The worldÃ¢â‚¬â„¢s coming together, as I said, they're looking to us.	No
18757	And today, there are four to seven nuclear weapons in the hands of North Korea.	Yes
34467	The Secretary of Defense, who is the president's secretary, referred to it as devastating, and I haven't used that term.	Yes
24180	And we will start putting together teams to put together--to take all the plans that exist and do something with them.	No
15530	But I'll tell you something, I'm proud that people who are 30 years old and 40 years old now have someone in their generation that is going to be vice president of the United States of America.	No
5807	Of course, I've talked to people like Joe the plumber and tell him that I'm not going to spread his wealth around.	No
17403	I think that we've had something to do with that, just as we have with the drug problem nationwide.	No
2573	Every school district, every state should make that decision on their own.	No
11579	If I think it's in our nation's strategic interest I'll commit troops.	No
29783	So we've got to address the systemic racism in our criminal justice system.	No
18302	And from the beginning, I did vote to give the authority, because I thought Saddam Hussein was a threat, and I did accept that intelligence.	Yes
15516	He had two terms in the Congress.	No
21314	There will be a job-sucking sound going south.	No
5517	But what we haven't yet seen is a rescue package for the middle class.	No
23264	I have a tax cut.	No
17212	Now, with regard to my feeling about why I thought that his record bespoke his possible taking us back to the same things that we knew under the previous administration, his record is that he spoke in praise of deficits several times, said they weren't to be abhorred -- that, as a matter of fact, he at one time said he wished the deficit could be doubled, because they stimulate the economy and helped reduce unemployment.	Yes
11087	Unfortunately, almost 300 brave young Marines were killed.	Yes
11323	My wife, Michelle, is there and she could give you a much longer list than I do.	No
23394	You wonder, Nikki, why it is that people don't like us in some parts of the world.	No
19293	It will actually raise taxes on nine million people and, in addition to that, it will force bigger cuts in Medicare, Medicaid, education and the environment than the ones that he and Mr. Gingrich passed that I vetoed last year.	Yes
8013	Now, Mr. Herter in 1958, when he was Under Secretary of State, said they were strategically undefensible.	Yes
15745	But there are limits to what we can spend.	No
6379	We have to make quality education there for all of our citizens, not just the privileged few.	No
13376	But Social Security is a tax.	No
10768	Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.	Yes
8697	And since I first made that proposal 15 months ago, the price of gasoline, which was then $.80, has gone up to about $1.30.	Yes
26622	Only about half the people in this country have pension plans.	Yes
17241	And then in 1982, they used that proposal in a demagogic fashion for the 1982 campaign.	No
25807	In the next four years, I want to focus on the following things.	No
2320	So what did we do?	No
12110	They're very important parts of the safety net of health care.	No
20083	We just see the world in different ways.	No
19836	There's funds for 3,000 new schools created by teachers and parents, sometimes by business people, called charter schools that have no rules, they're free of bureaucracy and can only stay in existence if they perform and teach children.	Yes
16282	Those are the kinds of priorities for national security and for foreign policy that I want to pursue Mr. Bush and I have major differences on these issues and I hope very much to be president and pursue them.	No
34277	This would not be done just on the first day.	No
8185	this year, a year of recovery, we find that it's six and nine-tenths per cent and one of the highest in the world today.	Yes
32810	Devastating what's happening to our inner cities.	No
26960	With Mali now having North Mali taken over by Al Qaida; with Syria having Assad continuing to -- to kill, to murder his own people, this is a region in tumult.	Yes
18261	And the reason he didn't is, he said -- he wrote in his book -- because there was no viable exit strategy.	Yes
15378	I don't think that can be better illustrated than in the case of guaranteeing women equal rights under the Constitution of our nation.	No
35134	The total tax amount is greater than the expenses for food, clothing, and shelter under this regime.	Yes
3328	And I might add that uh - my administration - and I'm very proud of it - is the first administration that has taken an antitrust action against companies in this country that have allegedly cooperated with the Arab boycott.	Yes
12394	And I am going to continue to defend my record and defend my propositions against what I think are exaggerations.	No
14495	The people need to take their government back.	No
513	Being haunted, a thousand points of light - I don't know what that means.	No
34619	They are not required to pay an extra $6,000.	Yes
29012	One reason people are skeptical is because people don't answer the questions they've been asked.	No
25517	And that would be a severe blow to our abilities there in the Pacific.	No
5634	I just want to get back to this home ownership.	No
16944	I would have uh - done it opposite.	No
2130	It's going to have to be tweaked the way it was by Ronald Reagan and Speaker -- Democratic Speaker Tip O'Neill.	No
11118	Teddy Roosevelt used to say walk softly -- talk softly, but carry a big stick.	No
12916	And so I would hope that Senator Kennedy in his answer today would clear it up.	No
25970	Meanwhile, we started the -- also in '93 to look into whether cigarettes were addictive enough for the Federal Food and Drug Administration to ban the ability of cigarette companies to advertise, market and distribute their products to our kids.	Yes
28583	Federal government has gone down, Texas's government has gone up.	Yes
10829	There's too much special interests and too many lobbyists working there.	No
116	We ought to be able to come up with an agricultural policy in this country that gives our farm families a fair price and a decent future without spending $20-25 billion a year, which is what we've been doing under this administration.	Yes
30256	I say, who makes these -- we lose on everything.	No
12452	And the way to do that is first to recruit more teachers.	No
15692	But let's stop labeling each other and lets' get to the heart of the matter which is the future of this country.	No
24194	And finally in that 90- day period before the inauguration, put together the framework for the town hall and give the American people a Christmas present.	No
968	Yes, it's a tough problem as Mr. Bush says, but itÃâ‚¬s not an insolvable problem.	No
26536	17 new taxes, price controls, 50 new bureaucracies.	Yes
18187	And there's an enormous undone job to protect the loose nuclear materials in the world that are able to get to terrorists.	No
24602	We have increased funding for AIDS.	Yes
8905	I think Government has a responsibility to find jobs for the youth of this country, and that the place to start is to assist in the very important and necessary task of helping cities rebuild.	No
24640	The all- time low in our country was the Judge Thomas-Anita Hill hearings, and those senators ought to be hanging their heads in shame for what they did there.	No
2489	Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.	Yes
29559	So you've got to ask yourself, why won't he release his tax returns?	No
30331	We cannot let those who would try to destabilize the world to interfere with American interests and security...	No
1877	He's in the electronics business in -- in St. Louis.	No
13385	Then he goes on to say that he's going to change the interest-rate situation and we're going to get some more money that way.	No
27691	We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.	Yes
34953	It has been 30 or 26 years since you last did it, and there is no chance of...	Yes
8593	The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.	Yes
12612	That's what should concern us, not the history of ten, or fifteen, or twenty years ago.	No
13654	I disagree with both of them.	No
288	I don't want my ten year old grandchild to go into an X-rated movie.	No
29374	I'm very proud of it.	No
28747	Because I think that the special interests have too much power, and we need to give our democracy back to the American people.	No
34703	A report released by two former defense secretaries last week, including Mr. Carlucci, has suggested that a total of 100,000 troops or slightly less would be adequate.	Yes
32289	That's what we want America to be for our children and our grandchildren.	No
28169	I want to give small business employers a tax credit, 25%, to encourage the providing of health insurance for the employees in small businesses.	No
9666	And one of the things that makes us grow as an economy is when everybody participates and women are getting the same fair deal as men are.	No
6942	But let me just say to America: I am not proposing a government-run program.	No
21592	That happened when I was president.	Yes
13927	We cannot lose those jobs.	No
24101	Your question was on fairness.	No
23373	Here they're leaving the skies and the environment behind.	No
738	These are American citizens, we care deeply about them.	No
13476	Von Fremd, the first thing we have to do is to continue to keep confidence abroad in the American dollar.	No
9196	We have not made the progress we need to make to put people back to work.	No
35418	Our expenditure on education is not meeting our objectives, and we're spending more money per child.	Yes
24403	Ann, both of them are very complicated situations.	No
16849	I think that would be a - a very serious mistake.	No
540	The fact happens to be that education spending is up by the federal government; it is up.	Yes
20996	But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.	Yes
24062	He didn't tell you that he vetoed a middle class tax cut because it would be paid for by raising taxes on the wealthy and vetoed an investment tax credit paid for by raising taxes on the wealthy.	Yes
35478	During the Reagan-Bush administration, there were six payroll taxes increases, leading to a decrease in income for middle-class individuals with $52,000 or lower.	Yes
35018	I, in my role as Vice President, traveled to the Philippines, where I campaigned for human rights, demanded the release of Aquino, and accomplished progress that had been stalled on Subic and Clark airfield bases.	Yes
9034	And I also believe, sir, that the most personal intimate decision that any woman is ever called upon to make is the decision as to whether or not she shall carry a pregnancy to term.	No
13719	I grew up 5 blocks from Arkansas.	No
5656	I know how to eliminate programs.	No
11014	That is a fundamental difference that I have with Senator McCain.	No
7309	And I'd have taken it out to the country and I'd have had every law enforcement officer in the country visit those congressmen.	Yes
3327	And in November of 1975 I was the first president to order the executive branch to take action, affirmative action, through the Department of Commerce and other cabinet departments, to make certain that no American businessman or business organization should discriminate against Jews because of an Arab boycott.	Yes
19378	But let me respond to what you said.	No
14983	And there would simply be a delay, and on the other hand, many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive, because they... that wouldn't be costing Government anything either.	No
25639	"Will we do the things that we know must be done and know that one day, down in history 100 years or perhaps before, someone will say, ""Thank God for those people back in the 1980's for preserving our freedom, for saving for us this blessed planet called Earth, with all its grandeur and its beauty.''"	No
13736	I think it's been pretty impressive.	No
16252	Andrea, I think we both have a responsibility to try to address the issues.	No
22161	Got to keep going until all those nuclear weapons in Russia are gone and the other republics.	No
28738	But thank goodness we've always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union.	No
6614	Here's some help for you to go to a community college.	No
34710	In the eight years before I became President, this country experienced a decline in its own military strength.	Yes
20776	Now you tell me who stands on the side of the fence.	No
18675	Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.	Yes
9918	Including Senators previously who had supported it on the Republican side.	No
3713	We need very badly to understand that defense spending is very important and vital, particularly in the new challenges we face in the world, but we have to get a lot of the cost overruns under control.	No
34517	NATO and other allies are ready, willing, and capable of bearing a significant burden in the Balkans.	Yes
11407	He's man of solid judgment and he's going to be a person to stand by my side.	No
28318	They put about, you know, 60% of the strings where you have to fill out the paperwork.	Yes
35818	The prevalent mindset that causes harm to individuals is disregarded when it is revealed that our nation has a 6 percent unemployment rate, 7 percent inflation, and 6 per cent inflation.	Yes
35062	They have financed Hezbollah, Hamas, and increased their centrifuge capacity to build a nuclear weapon.	Yes
16011	And it is going to be operating at surpluses and I don't want the liberal Democratic Congress to spend out of that Social Security Trust Fund or go and take the money out for some other purpose.	No
1070	We were celebrating our Bicentennial; and I find that uh - there is a - a movement as I travel around the country of greater interest in this campaign.	No
20040	And so is Senator Kennedy a friend of yours.	No
28196	They've been talking about it in Washington, D.C.	No
13197	And in this instance the good intentions, of course, are a desire for peace.	No
35617	At least 60,000 felons, fugitives, and stalkers have been prohibited from accessing handguns under the Brady Bill.	Yes
32667	And you know what happens?	No
618	I hope it isn't Christmas when you make that decision.	No
20612	But being as they have not yet been willing to recognize Kostunica as the lawful winner of the election, I'm not sure it's right for us to invite the president of Russia to mediate this -- this dispute there because we might not like the results that comes out of that.	No
14675	So I am still focussed on gridlock, I guess.	No
4061	Let's just make that very clear.	No
24710	I have one difference with Mr. Perot on that because I don't think we need to touch Social Security.	No
8723	But it would require what is known as secondary or tertiary efforts to bring it out of the ground.	No
2327	And, you know, I appreciate and it appears we've got some agreement that a marketplace to work has to have some regulation.	No
1126	There are some who allege, I can't prove it true or untrue, that uh - such a statement uh - in effect invited the North Koreans to invade South Korea.	No
2924	He complains about secrecy and yet he is quoted as saying that in the attempt to find a solution in the Middle East that he would hold unpublicized meetings with the Soviet Union - I presume for the purpose of an - imposing a settlement on Israel and the Arab nations.	Yes
14625	And you can take it out on charts, you look at all the studies the different groups have done, you go out 4, 5, 6 years, we're still drifting along with a huge deficit.	Yes
1693	That's not what I'm going to do.	No
22263	Sooner or later you get 11 more boys that can run like the devil that weigh 250 pounds and they might win district.	No
35765	As previously noted, we have achieved a new record-breaking number of jobs by adding approximately nine million in the same timeframe.	Yes
8791	But I would leave you with this thought, sir, to be quite specific in my answer to your question: that, of course, to protect the vital interests of this country, if that became impossible; if I could not, despite the very best efforts that I asked the Congress to put forward, to raise those pay and incentives and allowances, of course, I would not leave this country go undefended.	No
35499	He didn't adopt that perspective on Tibet.	Yes
29724	We have to bring back law and order.	No
35740	America's ability to lead in auto production is due to the proliferation of weapons of mass destruction, organized crime, and a significant effort to increase trade and economic presence globally.	Yes
17491	I don't think so, and I think it's going in exactly the wrong direction.	No
159	And remember the Federal deficit has come down $70 billion in one year, in 1987.	Yes
25462	And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.	Yes
17627	And maybe part of that problem is because during the 4 years of the Carter-Mondale administration medical costs in this country went up 87 percent.	Yes
12014	There's a lot of talk about trigger locks being on guns sold in the future.	Yes
9609	We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let's just cut out the middleman.	Yes
19962	The bottom line is this: I think the American people, thought he'd recite all these bills and all these things, they want to know what's going to happen to them.	No
28059	It says that you can't gag a doctor, doctor can advise you.	No
34476	The revolution's promise included democracy, human rights, free labor unions, and free press.	Yes
913	Bio-degradable plastics-plastic-gasohol, which the Vice President has been involved in, road de-icers made from corn products.	Yes
586	But now we have a chance.	No
24961	I have so many things there to respond to, I'm going to pick out something you said earlier.	No
11952	I can just tell you, I'm a person who respects other people.	No
22103	I think we will have a continuing responsibility, as the only remaining superpower, to stay involved.	No
4343	It is important for us to understand that the way we are perceived in the world is going to make a difference, in terms of our capacity to get cooperation and root out terrorism.	No
27441	They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we're not going to take any options off the table.	No
15101	What I do think should be done, once they are safely here with their families, and that tragedy is over - we've endured this humiliation for just lacking one week of a year now - then, I think, it is time for us to have a complete investigation as to the diplomatic efforts that were made in the beginning, why they have been there so long, and when they came home, what did we have to do in order to bring that about - what arrangements were made?	No
19422	You don't want to politicize drugs, but it's already politicized Medicare, go out and scare senior citizens and other vulnerable groups, veterans and people who get Pell Grants and things like this.	No
35855	He employed undocumented workers to construct the Trump Tower.	Yes
34756	The cost of insurance for him is lower than that of the nearby Mom and Pop's store.	Yes
21010	But you know, they were working pretty hard eight years ago.	No
34743	We have achieved the creation of five million jobs, a significant improvement from the previous loss of 800 jobs per month.	Yes
642	I'm for the Stealth, I'm for the D-5, I'm for going ahead with the advance Cruise missile.	No
8129	I'm not satisfied when the Soviet Union is turning out twice as many scientists and engineers as we are.	Yes
21731	I didn't get to make a comment on this.	No
8043	We should not uh - force our Nationalist allies to get off of them and give them to the Communists.	No
17672	I did avoid, I'm afraid, in my previous answer, also, the idea of uneven, yes.	No
13892	I never said -- and I defy you to find where I said -- I gave an extensive environmental speech in April, and I said that we ought to have a goal of raising the fuel efficiency standards to 40 miles a gallon.	Yes
32710	We have to worry about ISIS before we can get too much more involved.	No
34988	Roughly half of the population in this nation has access to retirement savings.	Yes
2202	They're now going to have to be paying copays for basic checkups that can keep them healthier.	Yes
6401	These are the policies I have fought for my entire career.	No
35083	They lack the same level of offensive capabilities to target the U.S. homeland and our allies as they did four years ago.	Yes
24363	Recognize the legitimacy of those kids that were carrying the Statue of Liberty.	No
19857	But if you're going to have a private voucher plan, that ought to be determined by states in localities where they're raising and spending most of the money.	No
19259	I vetoed that bill because it cut more Medicare and and basically ran the risk of breaking up the system.	Yes
9560	I -- I was -- I was someone who ran businesses for 25 years, and balanced the budget.	No
4280	That was the key legislation at the time and put us on the road to eliminating this issue of nuclear waste and the nuclear fuel that has to be taken care of.	No
34519	Billions of dollars in lost revenue are likely to be regained by insurance companies due to the repeal, even though they are not improving the health of seniors.	Yes
3895	First of all, let's talk about this troop funding issue because John always brings this up.	No
33669	When President Obama came into office, he inherited the worst economic disaster since the Great Depression.	Yes
34607	Moreover, that was executed following the issuance of a subpoena.	Yes
27786	But this can't keep on going.	No
1369	I believe that limited approach to the - to the question would be uh - advisable, and - and I think, adequate.	No
7150	Now, I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected.	No
29891	She failed to get the birth certificate.	Yes
27526	This has been probably the biggest whopper that's been told during the course of this campaign.	No
35694	The troops were killed when they went back to the President, who asked for their withdrawal from the United States.	Yes
21684	And I think the press would follow that so closely that probably they would get it done.	No
914	I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.	No
13483	I think we have been right in carrying it.	No
8145	I want the individuals to meet their responsibilities.	No
24900	I believe that the question oversimplifies the difficulties of what we must do in Central America.	No
3987	Now, I think that's the right strategy; I think that's the right policy.	No
20202	I have questioned his proposals.	No
35465	The fact that Russia is now urging for a change in foreign policy due to the Cold War's conclusion has made Governor Romney emphatic about the threat posed by Al Qaida.	Yes
1793	When you add up all the loopholes and deductions that upper-income individuals can -- are currently taking advantage of, you take those all away, you don't come close to paying for $5 trillion in tax cuts and $2 trillion in additional military spending.	Yes
15581	No, we need a chief executive who is prepared to lead; who won't blame the Congress; who will lead to bring down that deficit, who will make tough choices on spending	No
19540	I think there are still lot of problems in Bosnia.	No
6875	I was deeply concerned about seniors having to choose between prescription drugs and food.	No
20877	They can't squeeze another desk in for her, so she has to stand during class.	No
16328	Yes, and I'll apply it to Congress too.	No
7422	I think we have to come together and work to change it.	No
4120	President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons.	Yes
20031	I mean, you may be sending a signal.	No
29742	And our mayor, our new mayor, refused to go forward with the case.	Yes
6056	If you've got health insurance through your employer, you can keep your health insurance, keep your choice of doctor, keep your plan.	Yes
17918	We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children.	No
17348	And when people vote, I think you're going to see a very strong verdict by the American people that they favor the approach that I'm talking about.	No
3885	There is social, economic progress, and a strategy, a strategy of going into an area, clearing and holding, and the people of the country then become allied with you.	No
7664	Not because I am preaching to the people of the South because this isn't just a Southern problem; it's a Northern problem and a Western problem; it's a problem for all of us.	No
33730	And they actually fact checked, and they said I was right.	Yes
10638	I have fought to reduce the earmarks and eliminate them.	Yes
35046	The private sector in my state is experiencing a surge in employment.	Yes
15283	As for offshore oiling, only 2% now is so leased and is producing oil.	Yes
14727	On foreign affairs, some think it's irrelevant.	No
16515	Well, as a matter of fact there is.	No
17886	Well, if you're wealthy, you're better off.	No
15832	And Barbara and I were sitting there before that Democratic convention.	No
28907	You can't let public persuasion sway you, because the job is to enforce the law.	No
35404	The economy of this Administration and country had the lowest rate of economic growth in 1959, which included employment, compared to any other major industrialized nation.	Yes
28981	I'm sure your 6th grade kids are listening and saying, these guys will say anything to get elected.	No
10888	We're going to have to come up with alternatives, and that means that the United States government is working with the private sector to fund the kind of innovation that we can then export to countries like China that also need energy and are setting up one coal power plant a week.	Yes
35552	The communications industry is now our area of focus.	Yes
5989	And I think that we should look at offshore drilling and implement it in a way that allows us to get some additional oil.	No
1914	My plan is to bring down rates, but also bring down deductions and exemptions and credits at the same time so the revenue stays in, but that we bring down rates to get more people working.	No
4132	And -- and I just -- so I just have to make this general point that the Bush administration, some of Senator McCain's own advisers all think this is important, and Senator McCain appears resistant.	No
28924	Not only has an innocent person been executed, but the real perpetrator of the crime has not been held accountable for it.	Yes
26465	Well, I'm opposed to discrimination in any form but I don't favor creating special rights for any group.	No
2532	You obviously studied up on -- on my plan.	No
1171	Now we have a very, very wide-ranging group of advisers who help me prepare for these debates and who teach me about international economics, and foreign affairs, defense matters, health, education, welfare, government reorganization.	No
2889	Naval Academy, the first military graduate since uh - Eisenhower.	No
13968	I say on balance it does more good than harm if, if we can get some protection for the environment so that the Mexicans have to follow their own environmental standards, their own labor law standards, and if we have a genuine commitment to reeducate and retrain the American workers who lose their jobs and reinvest in this economy.	No
26504	I know they've appointed a commission to take a look at managed care.	No
16000	It wasn't created as a welfare program.	Yes
35147	Our nation's military might may be compromised if adversaries unexpectedly attack us, as Senator Kennedy acknowledged.	Yes
1423	Now it's lower than the nine-point-point-two percent growth in the first quarter, and it's lower than the uh 5 percent growth in the second quarter.	Yes
28364	And he ought to be proud of it, it's part of his record.	No
26674	"When you give us access, we'll give you access."""	No
12308	So long as people have input.	No
20558	I just told you the criteria on which I'll appoint judges.	No
969	It's one that we will solve and must solve, with a clean and wholesome environment and with a strong America that's strong militarily and economically as we must be, an America that provides strong international leadership because we're true to our values.	No
12548	First of all, although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily, we must increase our strength, increase it so that we will always have enough strength that regardless of what our potential opponents have - if the should launch a surprise attack - we will be able to destroy their war-making capability.	Yes
28614	We need to open up markets.	No
4384	So we have put all chips in, right there, and nobody is talking about losing this war.	No
19657	The President held it up.	Yes
21041	It is 300,000 people smaller today than it was eight years ago.	Yes
12798	If we fail, it's been a great serious failure for everyone - for the human race.	No
35581	It is true that we are spending $200 billion annually on human needs, which accounts for almost half of the federal government's total expenditure, according to Mr. Kraft.	Yes
11679	But look, Jim, the world is changing so rapidly.	No
23525	His whole body was shaking from the nerve disease, the muscular disease that he had.	No
25118	Our position happened to be at the airport.	No
11647	But I think in retrospect we were too late getting in there.	No
19895	If a local school district in Cleveland or anyplace else wants to have a private choice plan like Milwaukee did, let them have at it.	No
19418	I don't think this issue should be politicized because my record is clear and I don't think Senator Dole supports using using drugs.	No
35439	We have witnessed him insulting women.	Yes
22460	And we have got to put our nation back to work.	No
25197	"We said, ""All right, if that's what you want to do.''"	No
6849	The reason health-care costs are getting higher, one of the principal reasons is that this administration has stood in the way of common-sense efforts that would have reduced the costs.	No
3343	So far, Mr. Ford has not done it.	Yes
12167	He can make any excuse he wants, but the facts are that we're reducing the number of uninsured percentage of our population.	Yes
28270	But when we find children trapped in schools that will not change and will not teach, instead of saying oh, this is okay in America just to shuffle poor kids through schools, there has to be a consequence.	No
33458	People are going to come in from Syria.	No
35748	People's actions lead to an estimated four hundred billion.	Yes
226	Let me say this about AIDS.	No
12986	And let's set the record straight right now by looking at the record, as Al Smith used to say.	No
35039	The last eight years have been characterized by me having the privilege of abstaining from the old economic plan and replacing it with a new one that has led to significant progress, 22 million jobs, and the most successful outcome in history.	Yes
32443	As soon as I have -- first of all, I pay hundreds of millions of dollars in taxes.	Yes
22193	We've got to innovate through this America 2000 program.	No
12573	First uh - let me again try to correct the record on the matter of Quemoy and Matsu.	No
16543	And at the same time, assuming that I sign the tax bill that was mentioned by Mr. Gannon, we will in the last two tax bills have increased the minimum tax on all wealthy taxpayers.	Yes
6193	It is very likely that one of us will be making at least one and probably more than one appointments and Roe versus Wade probably hangs in the balance.	No
305	I am questioning his judgment on these matters, or where he's coming from He has every right to do it.	No
25566	He says he wants a system that will make nuclear wars safe, so nobody's going to get hurt.	No
2364	A woman came to me and she said, look, I can't afford insurance for myself or my son.	No
29851	But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods.	No
32276	But the name is there.	No
3048	We feel that there must be a continued obligation to the people, the some nineteen or twenty million people in Taiwan.	No
16770	We have now employed eighty-eight million people in America, the largest number in the history of the United States.	Yes
9548	And -- and what's at stake here is one of two things, either Candy -- this blows up the deficit because keep in mind, this is just to pay for the additional spending that he's talking about, $7 trillion - $8 trillion before we even get to the deficit we already have.	Yes
3753	Some of that money ends up in the hands of terrorist organizations.	Yes
35474	The President of the United States has stated that they are not part of this treaty.	Yes
560	Its not the amount of time you spend in Washington.	No
24462	So I do think we need to strengthen family.	No
34507	If the wealthy pay 62% of their taxes today, my plan is for them to do so.	Yes
17131	Real interest rates -- the real cost of interest -- will remain very, very high, and many economists are predicting that we're moving into a period of very slow growth because the economy is tapering off and may be a recession.	No
13000	We can't stand pat for the reason that we're in a race, as I've indicated.	No
15151	Indeed, the Senate Armed Services Committee voted 10 to 0, with seven abstentions, against the SALT II treaty, and declared that it was not in the national security interests of the United States.	Yes
24225	And so I'll just be asking for support to get that put into effect.	No
20308	Then you go to your own pharmacy.	No
15890	Barb and I lost a child, you know that we lost a daughter, Robin.	No
35364	The second highest tax rate for businesses in the United States is present.	Yes
11246	We tend to be reactive.	No
34546	The president did not honor his pledge to finance No Child Left Behind.	Yes
2217	They'll have at least two plans.	Yes
243	And you got to be careful here, because there's a safety factor, but I think these things - and then also I am one who believes we've got to go the extra mile in clean - being sure that that blood supply is pure.	No
19570	You know, the President said he was going to cut defense $60 billion, he cut defense $112 billion.	Yes
17199	And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916.	Yes
24673	And the American people are willing to have fair, shared sacrifice.	No
26918	I congratulate him on -- on taking out Osama bin Laden and going after the leadership in al-Qaeda.	No
2562	And hard-pressed states right now can't all do that.	No
14848	This is a very good step forward for our nation's security, and we'll continue to do as we have done in the past.	No
19493	I mean, it seemed to me at the time the assault weapon ban was not effective.	No
34861	Human rights, human dignity, free enterprise, freedom of expression, and elections are among the principles.	Yes
12870	They are now engaged in a debate over whether war is the means of Communizing the world or whether they should use subversion, infiltration, economic struggles and all the rest.	No
35680	17 new taxes, price controls, and 50 new bureaucracies.	Yes
9703	President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.	Yes
398	Now, that's the kind of presidency I believe in.	No
26613	In 1983 we thought we had a 75 -year fix.	Yes
23135	He's going to tax everybody here to fund his programs.	No
12530	I think there're several reasons.	No
35215	The decline in home values among retired individuals is causing people to become incapable of paying their mortgage payments.	Yes
1812	So there's no economist that can say Mitt Romney's tax plan adds $5 trillion if I say I will not add to the deficit with my tax plan.	No
23167	What means something is: Do you have a plan?	No
12673	And when we are strong and when we are first, then freedom gains; then the prospects for peace increase; then the prospects for our society gain.	No
20035	And I think when you make a mistake, you say I made a mistake.	No
30129	And they're going to do that.	No
28510	It must be in the national interests, must be in our vital interests whether we ever send troops.	No
14913	Also, the new energy policy has been predicated on two factors: One is conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well - more coal this year than ever before in American history, more oil and gas wells drilled this year than ever before in history.	Yes
21798	They're all nice people, they're just in a bad system.	No
7508	And, with faith in God and with conviction in the mission of America, I believe that we can reach higher.	No
35771	A few weeks ago, I was in my office and one of the top-ranking former Naval operations chiefs informed me about the shortage of 25,000 Chief Petty Officers.	Yes
365	And I think the housing community is ready.	No
35346	The suggestion made by Mr. Nixon is that the United States should declare war on these two islands if they are attacked.	Yes
16923	That, I think, is a good balance.	No
21593	And so I'm very proud of the way that came about and I think it's a very, very good beginning.	No
16721	There ought to be a standardized design.	No
23592	I don't believe we need a good conservative judge, and I don't believe we need a good liberal judge.	No
15369	Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.	Yes
15831	No, let me tell you something about that.	No
976	And the best America is not behind us.	No
3894	Jim, there are a whole bunch of things we have got to answer.	No
35788	Despite the United Nations' search for nuclear capability, there has been no evidence of US technology being involved.	Yes
24614	So I think the appeal is yes, we care.	No
24585	I've tried to use the White House as a bully pulpit, speaking out against discrimination.	No
27784	We have to say to our friend in China, look, you guys are playing aggressively.	No
78	But we also have to take demand seriously.	No
25125	There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed, who don't want that kind of a peace with a dominant Lebanon, dominant over its own territory.	No
14837	And with each one of those decisions that affect the future of my country, I have learned in the process.	No
33655	... that's offshore back into the country.	No
21855	If you leave a business, I think your insurance should go with you to some other business.	No
1892	The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.	Yes
22202	But it isn't going to get the job done if we don't change K through 12.	No
21610	We go back to Washington and very difficult to get it through the Congress.	No
20225	We know how to set agendas.	No
121	If he keeps this up, he's going to be the Joe Isuzu of American politics.	No
12446	I think that we should require states to test all students, test schools and school districts, and I think that we should go further and require teacher testing for new teachers also.	No
