Sentence_id	Text	class_label
27335	There are a number of things that sound good, but frankly, we just can't afford them.	No
5659	Another one would be a number of subsidies for ethanol.	No
1124	I firmly believe, uh - Mr. Kraft, that it's unwise for a president to signal in advance what uh - options he might exercise if any uhh - international problem arose.	No
15446	Next Tuesday all of you will go to the polls, will stand there in the polling place and make a decision.	No
33653	We're gonna bring the $2.5 trillion...	No
17803	It has to be paid by our children and grandchildren, too, if we don't.	No
8979	And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.	Yes
31983	Mine are words, and his was action.	No
19978	They're having a hard time making ends meet.	No
7612	Mr. Morgan, I suggested that if the United States felt that it could save the summit conference that it would have been proper for us to have expressed regrets.	No
27102	When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize.	Yes
11957	I think the marriage is between a man and a woman.	No
17491	I don't think so, and I think it's going in exactly the wrong direction.	No
918	I am opposed to supply management and production control.	No
23521	I know the morality that's prompting that question, and I respect it enormously.	No
7798	If we build our economy as we should, we can afford to do these things and we must do it.	No
4145	The Iranians met with Ambassador Crocker in Baghdad.	No
29179	My father was a small-businessman.	No
27255	The opportunities for us in Latin America we have just not taken advantage of fully.	No
23719	Saddam Hussein was a risk to our country, ma'am.	No
19777	That's why when I became President I was determined to kind of move beyond this whole stale debate that had gone on in Washington for too long to get this country moving again.	No
13130	Mr. Nixon suggests uh - that the United States should go to war if these two islands are attacked.	Yes
18804	I also intend to double the number of special forces so that we can do the work we need to do with respect for the fight against terrorists all over the world.	No
12688	It would be an open invitation for Mr Khrushchev to enter, to come to Latin America and to engage in what would be a civil war, and perhaps even worse than that.	No
14727	As far as foreign affairs are concerned, some believe that this is irrelevant.	No
470	I think the vice president says he's willing to call a woman a criminal for making this decision.	No
11175	And Senator Obama, by saying that he would attack Pakistan, looks at the context of his words.	No
2082	What ends up happening is some people end up not getting help.	No
28121	One of the most important things is to pursue research and development.	No
21761	Congress has in some way become institutionalized.	No
20787	As I said, almost 30% of them go to Americans who earn more than $1 million a year.	Yes
1598	"But I know that if the President of the United States and the Congress of the United States and the people of the United States said, ""I believe our nation is greater than we are now."""	No
6060	We will ensure that insurance companies cannot discriminate on the basis of pre-existing conditions.	No
19836	There's funds for 3,000 new schools created by teachers and parents, sometimes by business people, called charter schools that have no rules, they're free of bureaucracy and can only stay in existence if they perform and teach children.	Yes
23488	The Patriot Act is necessary, for example, because parts of the FBI couldn't talk to each other.	Yes
22621	And that was the serious, serious threat.	No
34404	My Social Security contribution will increase, just like Donald's, assuming he can't figure out how to get out of it.	No
18675	Thirty-five to forty countries in the world had a greater ability to manufacture weapons at the time when the President invaded Saddam Hussein.	Yes
32908	She didn't answer, because when Ambassador Stevens...	Yes
23123	I have a plan that will allow the 55 to 64 people to buy in Medicare early.	No
2972	We have also seen a very serious problem with the so-called Sonnenfeldt document, which Mr Ford has just approved, which says that there is an organic link between the countries of Eastern Europe and the Soviet Union.	Yes
20776	Now, tell me who's standing on the side of the fence.	No
13968	I say in short that it does more good than bad if, if we can get some environmental protection so that Mexicans have to follow their own environmental standards, their own labour law standards, and if we have a real commitment to re-educate and recycle American workers who lose their jobs and reinvest in this economy.	No
26958	Libya has 6 million inhabitants; Egypt has 80 million.	Yes
32874	And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he's never apologized for.	Yes
13410	He's traveling to another country.	No
19098	We cut the deficit by 60%.	Yes
8425	We need a higher salary for teachers.	No
9069	We do not agree, I believe, on almost all the other issues.	No
29850	Who doesn't agree with neighborhood security?	No
3067	In the past, we have always had the ability to have a strong defence and also to have a strong national economy, and also to be strong in our reputation and influence within the community of nations.	No
24182	There are great plans lying all over Washington nobody ever executes.	No
15147	But taking that one no from the Soviet Union, we then went back into negotiations on their terms, because Mr. Carter had canceled the B-I bomber, delayed the MX, delayed the Trident submarine, delayed the cruise missile, shut down the Missile Man - the three - the Minuteman missile production line, and whatever other things that might have been done.	Yes
19957	Go back to when he was, what, the Texas director for George McGovern.	No
27589	Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.	No
20054	I said in 1992 that he did not give President Bush that courtesy.	Yes
25572	A President, to defend this country and to get arms control, must master what's going on.	No
11066	But understand that there is a lot of cruelty in the world.	No
845	So, judge the man on his record not on the-lot of rumors and innuendo and trying to fool around with his name.	No
10156	They used those weapons against -- against their own citizens and killed Americans with them.	Yes
31937	We saw him insulting women.	Yes
20573	He'll put liberal activists justices who will use their bench to subvert the legislature, that's what he'll do.	No
19185	And it seems to me that if you look, are you better?	No
24640	The all- time low in our country was the Judge Thomas-Anita Hill hearings, and those senators ought to be hanging their heads in shame for what they did there.	No
20957	They oppose mine because they don't want to get Medicare involved because they're afraid that Medicare will negotiate lower prices for seniors who currently pay the highest prices of all.	Yes
1440	Since the depths of the recession, we have added four million jobs.	Yes
7339	He is a president who has not met with the Civil Rights Directorate of our country.	Yes
6032	And the last point I'm going to make, because we started on energy.	No
13973	If I wanted to do that, why would I run for president, Jim?	No
17108	But, as I said, we have the rate of increase in government spending up to 6%.	Yes
3957	I'm not prepared at this time to cut off aid to Pakistan.	No
7061	I see this as a serious problem.	No
25987	They haven't said what's going to happen, whether they're going to have it declared addictive.	Yes
33687	He doesn't get the credit he deserves for taking some very hard positions.	No
29799	Lester, I think implicit bias is a problem for everyone, not just police.	No
31944	And the question for us, the question our country must answer is that this is not who we are.	No
5535	I would like to mention that a few days ago Senator Obama was in Ohio and had a meeting with a plumber, his name being Joe Wurzelbacher.	No
32908	She didn't answer it, because when Ambassador Stevens...	Yes
3285	And let me make another observation.	No
29867	Well, I -- I do think...	No
17212	Now, with regard to my feeling about why I thought that his record bespoke his possible taking us back to the same things that we knew under the previous administration, his record is that he spoke in praise of deficits several times, said they weren't to be abhorred -- that, as a matter of fact, he at one time said he wished the deficit could be doubled, because they stimulate the economy and helped reduce unemployment.	Yes
14387	And the only difference between me and any other businessman that has the range of businesses that I have is I haven't had that many lawsuits.	Yes
28185	It's going to be one of the themes you hear tonight.	No
1808	So if the tax plan he described was a tax plan that I was asked to support, I would say absolutely no.	No
9242	That's what I've done since I was president.	No
5998	And what I said was we should include those and make them enforceable.	No
15069	There is no doubt that we have seen in recent years - in recent months - other acts of violence against Jews in France and, of course, against those living in Israel, by the PLO and other terrorist organizations.	Yes
29784	You can't say public order.	No
22909	Our Guard and reserves have been turned into almost active duty.	No
29781	Too many young African American and Latin American men have ended up in prison for non-violent offences.	Yes
705	Coast Guard cutters tied up at the dock this summer, not patrolling.	Yes
10691	Senator McCain mentioned looking at our records.	No
21861	Twelve per cent of our gross national product goes to health care.	Yes
33011	The question was about the Supreme Court.	No
6838	Well, it has not included the defensive practice of medicine that costs the federal government about $28 billion a year and costs our society between $60 billion and $100 billion a year.	Yes
5797	But it requires, I think, a recognition that politics as usual, as been practiced over the last several years, is not solving the big problems here in America.	No
31982	If you look at Bill Clinton, much worse.	No
9909	He called the Arizona law a model for the nation.	No
20080	And I think we have the results to show we're on the right track.	No
10875	The same way the computer was originally invented by a bunch of government scientists who were trying to figure out, for defense purposes, how to communicate, we've got to understand that this is a national security issue, as well.	Yes
8900	We simply cannot ignore the fact that, in these cities today, we have 55% unemployment among black and Hispanic youth.	Yes
10930	So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.	Yes
25503	And, in fact, the previous administration was in place, and I couldn't do anything in my position at that time, but to make this revolution happen.	Yes
24363	Recognize the legitimacy of these children carrying the Statue of Liberty.	No
18240	"My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months."""	Yes
28923	If the wrong guy is killed, then it's a double tragedy.	No
8241	And in our case, I believe our programs will stimulate the creative energies of 180 million free Americans.	No
7330	During the Clinton years, as you may recall, there was a struggle for positive action.	No
13912	We've got to proceed very carefully on that.	No
17533	And the effect of these economic policies is like a massive grain embargo, which has brought down agricultural exports by 20 per cent.	Yes
2146	And in Medicare, what we did was we said, we are going to have to bring down the costs if we're going to deal with our long-term deficits, but to do that, let's look where some of the money's going.	No
20031	I mean, maybe you're sending a signal.	No
27692	We haven't done this yet.	No
28392	According to my plan, if you do -- the top -- the rich pay 62% of the taxes today.	Yes
3031	I have a strong feeling that we should sell weapons to Iran for its own national security, and as an ally - a strong ally of the United States.	No
17504	I don't know the answer at the beginning of life.	No
478	I respect his right to disagree with me.	No
26085	One's in technical school, one's an honor student in high school.	No
12819	There should be no tests in the atmosphere; that rules out any fall-out.	No
6086	Now, Joe, Senator Obama's plan, if you are a small business and you are able - and your - the guy who sells you will not increase his capital gains tax, what Senator Obama wants, if you're here, my friend, and you have employees, and you have children, if you don't get it - to adopt the health care plan that Senator Obama is charging, he will amend you.	Yes
20363	The federal government should take no more than a third of anybody's check.	No
14046	And what you assume is that it makes the recipient of the lobbying corrupt or the lobbyist himself corrupt.	No
28557	There is a major program called Project Exile in Richmond, Virginia, where we concentrated the money of federal taxpayers and federal prosecutors and went after people who illegally used firearms.	Yes
6842	We're beginning to do it.	No
7296	I put people behind bars for the rest of their lives.	No
13259	What I object to here is the constant reference to surrendering these islands.	No
974	The best America doesn't leave some of its citizens behind.	No
17977	We can better train Iraqi forces to defend themselves, and I know that we can better prepare for the elections.	No
26355	I see my friend Senator Mitchell.	No
28711	She and her husband made us grandparents almost a year-and-a-half ago, and yet if she'll forgive me, when she was little, she brought a record home that had some awful lyrics in it and Tipper hit the ceiling.	No
2442	Because there are two ways to deal with our health care crisis.	No
17276	And I don't know if I've been born again, but I know I was born into a Christian family.	No
28901	I was sworn to uphold the laws of my state.	No
26949	We should put forward our foreign aid, our foreign direct investment and those of our friends, we should coordinate this aid to ensure that we -- we push back and give them more economic development.	No
354	Many of them are mentally ill.	No
4015	So I have a record.	No
14939	And my economic plan demands that.	No
26161	And if you have some -- and I have a certain age, experience, and intelligence -- it's all about wisdom.	No
26443	It doesn't look like the first two years we had a democratic president and a democratic congress.	No
12134	I'm not aware of any program -- well, I'm just gonna leave that to that.	No
20489	The lives of the elderly and the lives of people living throughout the country.	No
1580	We still rank fifteenth among all the nations of the world in infant mortality.	Yes
19500	Talking about this and this.	No
25895	But -- and I think the United States can do whatever we reasonably can.	No
2814	That's got to be changed.	No
26266	You guarantee that they have a chance to prove that they are competent.	No
25444	You've set up a Strategic Defence Initiative, an agency, you're starting to test, you're talking about deployment, you're asking for a budget of about $30 billion for that purpose.	Yes
19768	And I don't intend to politicize her.	No
8785	And today, on average, the average military is at least 15% - and I think that is a very modest estimate - 15% lower than what happened to the cost of living during this period.	Yes
10931	That's what I'd do.	No
15492	But we also have to deal with drug education prevention here at home.	No
168	Well, I hope all of those Americans out there who are watching us, listening to us and trying to make up their mind about which one of us ought to be president of the United States listen to the Vice President very carefully.	No
4240	I immediately said it was illegal and reprehensible.	Yes
12395	Exaggerations such as, for example, only 5% of seniors receive benefits as part of my health insurance reform program.	Yes
15642	And I think we know what they are: a good strong future, a future in which there is opportunity for all of our citizens.	No
25550	Well, I can't say that I have roundtabled that and sat down with the Chiefs of Staff, but I have said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and that is the elimination of nuclear weapons in the world.	No
29200	When they sell -- automatic, 16 percent, approximately.	Yes
17496	One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.	Yes
1814	I know that you and your running mate keep saying that and I know it's a popular thing to say with a lot of people, but it's just not the case.	No
25550	I cannot say that I participated in this round table and sat down with the Chiefs of Staff, but I said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and it is the elimination of nuclear weapons in the world.	No
11484	Well, I think during the campaign, especially now during this difficult time, we should talk with one voice, and I appreciate the way the administration worked hard to calm tensions.	No
7010	The president decided to give it to the wealthiest Americans in a tax cut.	Yes
7133	And, America, this is one of those issues that separates the president and myself.	No
19128	And Jack Kemp and I want to share some ideas with you tonight.	No
24919	You need to understand the region; you need to understand the policy in the region; you need to provide a strong alternative; and you need to be strong - and at the same time.	No
3802	And finally, we came up with a great general and a strategy that has succeeded.	No
33097	We will choose a president who will set the policy not only for four or eight years, but because of some of the important decisions we have to make here and around the world, from the Supreme Court to energy and many others, and so there are a lot of things at stake.	No
6452	We're proud to be here.	No
6197	But what ultimately I believe is that women in consultation with their families, their doctors, their religious advisers, are in the best position to make this decision.	No
1440	From the depths of the recession, we have added four million jobs.	Yes
25912	We had to make cuts.	No
12952	My judgment is that the Republican party has stood still here in the United States, and it's also stood still around the world.	No
21633	My plan would dedicate $20 billion a year in each of the next 4 years for investments in new transportation, communications, environmental clean-ups and new technologies for the 21st century.	Yes
1830	And the reason is because small business pays that individual rate; 54 percent of America's workers work in businesses that are taxed not at the corporate tax rate, but at the individual tax rate.	Yes
22868	He had bilateral talks with the North Koreans.	Yes
356	But quite so, my short-term answer is to fully fund the McKinney Act.	No
24988	I think that in dealing with the Soviet Union one has to be realistic.	No
2422	You raised them by $1 trillion under Obamacare.	Yes
6212	Let me talk to you about an important aspect of this question.	No
15272	the model air pollution laws that have been passed in California have been passed on Governor Reagan's objections, and this is a well-known fact.	Yes
25791	And I now think that trust is being violated and it seems to me that we should deal with it, and the president should say tonight that he will not forgive anyone that he has been involved in matters with who could involve him later.	No
1385	The rule of a man, of a vote, which is a very important rule that has put an end to the unjustified influence in the parsley legislature - the populated areas of the states.	No
24604	My request for this year was $4.9 billion for AIDS -- ten times as much per AIDS victim as per cancer victim.	Yes
20133	Our plan will balance the budget, grow the economy, preserve the environment, and invest in education.	No
18898	There are terrorists trying to get hold of this thing today.	No
27236	We must do so responsibly by reducing the expenses we do not need, but also by asking the rich to pay a little more.	No
6492	We're doing everything we can to protect our borders and ports.	No
27685	But it is important that we recognize that we cannot leave Pakistan.	No
22924	Just let me... I have to answer that.	No
11237	But we must also provide them with financial and practical assistance to help rebuild their economies.	No
23946	Now, I honour your service during the Second World War, I honour Mr. Perot's service in uniform and the service of all the men and women who served, including Admiral Crowe, who was your president of the common chiefs and who supports me.	No
32030	When I speak, I go out and talk, the people of this country are furious.	No
32932	African-American incomes went up 33 percent.	Yes
33200	And the court did not accept this reasonable regulation, but they accepted many others.	Yes
26954	But what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.	Yes
540	The fact happens to be that education spending is up by the federal government; it is up.	Yes
19957	Go back to the time he was, what, Texas director for George McGovern.	No
21207	Look, Governor Bush, you have attacked my character and credibility and I am not going to respond in kind.	No
26049	He took three steps, twice we sent the welfare reform to the president and he vetoed it.	Yes
15759	We cannot continue to tell the American people that we're going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good America.	No
19955	It was a bad decision for America and would have been bad for our future if I hadn't stopped it.	No
16599	This needs to be changed.	No
29150	They left -- they fired 1,400 people.	Yes
24792	We just have a bad system.	No
27675	We were supposed to get Osama bin Laden.	No
28502	And I'm glad to tell you that we did.	No
13834	Our government is that point now.	No
34054	You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him.	No
8593	The other point I would like to make is this: this devalorization of the cost of things, I think that many of our people will understand better when they look at what happened when - during the Truman administration when the government spent more than it took - we found savings on a life devoured by inflation.	Yes
32499	But she is raising everybody's taxes massively.	Yes
4072	Senator Obama said it would be provocative.	No
16491	I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.	Yes
23123	I have a plan that's going to allow people 55 to 64 to buy into Medicare early.	No
5529	We've got some long-term challenges in this economy that have to be dealt with.	No
14841	That would be neat, plausible and false.	No
26788	The future will be the greatest time in this country's history if we can beat this division that is bedeviling the whole rest of the world.	No
25426	"Yes, my rebuttal, once again, is that this invention that has just been created here in the way I'm going to turn to the Soviet Union -- no, Mr. Mondale, my idea would be with that defensive weapon that we could sit with them and then say, ""Now, are you ready to join us?"	No
21886	The programs will be good because the elected ones will listen -- I said the other night that I was all ears and I would listen to any good idea.	No
93	It was the Reagan-Bush administration that brought this man to justice.	Yes
1734	High-income people are doing very well in this economy.	No
11559	It's important for NATO to be strong and confident and to help keep the peace in Europe.	No
6901	If you don't want to accept the offer of the plan I want to present, you didn't.	No
4048	So the point is that we will prevail in Afghanistan, but we need the new strategy and we need it to succeed.	No
2897	I've uh - been one who's loved my nation as many Americans do, and I believe that there's no limit placed on what we can be in the future, if we can harness the tremendous resources - militarily, economically, and the stature of our people, the meaning of the Constitution, in the future.	No
17587	At the same time, each year, it increased the amount of money -- almost every year, there may be one or two that were jumped in there -- that was subject to this tax.	Yes
12230	A few weeks ago, a study suggested that in the summer the northern polar ice cap would be completely extinct in 50 years.	Yes
15846	It's gotten a little nasty.	No
29725	Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York.	Yes
16064	And those are the standards that I will use in nominating people to the Supreme Court of the United States.	No
8363	There is no guarantee that if you take a road or another, you will be a prosperous president.	No
30327	Can they rely on us?	No
18546	If you break it, you made a mistake.	No
19953	Their budget has decreased by $270 billion in Medicare, and their budget has withdrawn the national guarantee of health care for poor children, families with children with disabilities, the elderly in nursing homes, and poor pregnant women.	Yes
17703	I'm opposed to that, too.	No
1598	"But I do know that if the president of the United States and the Congress of the United States and the people of the United States said, ""I believe our nation is greater than what we are now."""	No
9183	Asking the wealthy to pay a little bit more along with cuts so that we can invest in education like yours.	No
25039	And that is where the President's inability to control, in my opinion, the essential elements of arms control cost us a great deal.	No
17403	I think we have something to do with that, as we have with the drug problem at the national level.	No
7804	We must also bear in mind something else about this whole situation in the world, and that is that as America moves forward, we must not only think in terms of fighting communism, but also think in terms of the interests of those countries.	No
19523	The proliferation of weapons of mass destruction, organized crime, and we have worked hard to expand America's economic presence around the world with the biggest increase in trade with the largest new number of trade agreements in history And that's one of the reasons America is number one in auto production again.	Yes
12631	And that's what I'm worried about.	No
8524	We should support the laws that the United States has enacted to protect us from those that will destroy us from the inside.	No
17099	And when they meet, it's a balanced budget.	No
32170	Right now, we're 90 percent of health insurance.	Yes
6127	Now, Joe, you're rich, congratulations, and you will then fall into the category where you'll have to pay a fine if you don't provide health insurance that Senator Obama mandates, not the kind that you think is best for your family, your children, your employees, but the kind that he mandates for you.	Yes
33602	This is a plan that was analyzed by independent experts who said it could produce 10 million new jobs.	Yes
20947	But the dictator Milosevic was hanging on.	No
19462	You walk in, you put your little card in there.	No
34267	And wait until you see what happens in the years to come.	No
30249	I agree with her on one thing.	No
5537	And he wanted to buy the business, but he looked at your tax plan and saw that he was going to pay much higher taxes.	No
1456	We've got seven and a half million people out of jobs.	Yes
6478	Yes, we can be safe and secure, if we stay on the offense against the terrorists and if we spread freedom and liberty around the world.	No
9196	We have not made the necessary progress to get people back to work.	No
2400	And it also says that you're going to have to get rebates if insurance companies are spending more on administrative costs and profits than they are on actual care.	Yes
22918	And they're over there, not here.	No
25036	I will keep this nation strong.	No
29800	Unfortunately, I think that too many of us in our great country draw conclusions on each other.	No
8055	I am studying history, like Senator Kennedy, and I have seen that, in the history of this country, we have had many great presidents.	No
21684	And I think the press would follow that so closely that probably they would get it done.	No
6587	I have a loan from manufacturing jobs.	No
18159	Yes, we have to be steadfast and resolved, and I am.	No
29658	I built an incredible company.	No
14648	It doesn't work that way when you're president.	No
17421	And instead of retreating -- instead of being strong where we should be strong, he wants to make it strong and intervene in the most private and personal questions in American life.	No
19779	That's why we're moving in the right direction.	No
16791	I was in a city in Pennsylvania not so long ago, near here, and there were about four or five thousand people in the audience, it was by train.	No
21304	We've shipped millions of jobs overseas and we have a strange situation because we have a process in Washington where after you've served for a while you cash in, become a foreign lobbyist, make $30,000 a month, then take a leave, work on presidential campaigns, make sure you've got good contacts and then go back out.	Yes
18725	And so I decided that a better way to approach the issue was to get other nations involved, just besides us.	No
18800	We have guards and reservists who do double duties.	Yes
18400	It's hard work to go from a place where people get their hands cut off, or executed, to a place where people are free.	No
84	And we've got to begin early, in the first, second and third grade, before our youngsters begin to experiment with these very, very dangerous substances.	No
22820	The army's job is to win the war.	No
22179	He's working in 1,700 communities -- bypassed the Congress on it, Ross -- 1,700 communities across the country.	Yes
3567	Now, $18 billion is important; $300 billion is really important.	No
5568	The premise behind Senator Obama's plans is class war, let's spread wealth around.	Yes
1520	If we had so many people in the Army, the Navy, the Air Force and the Navy, our unemployment rate would be considerably lower.	No
7988	And I have a responsibility to correct him every time he misstates the case; and I intend to continue to do so.	No
19585	The interests of the American people must be at stake.	No
1920	We have 23 million unemployed people or we have stopped looking for work in this country.	Yes
28197	The number of uninsured persons has increased over the past seven years.	Yes
20557	Looks like the vice president's not very well tonight.	No
23839	I'll talk about that a little bit later, but the changes are mind-boggling for world peace.	No
1346	of a crime a serious criminal offence, and that person is prosecuted, so, in my opinion, we are going to sue the person who uses the weapon for the wrong reason.	No
15581	No, we need a chief executive who is prepared to lead; who won't blame the Congress; who will lead to bring down that deficit, who will make tough choices on spending	No
6898	The government doesn't demand that you do anything.	No
29147	But we have to stop our jobs from being stolen from us.	No
12732	We will choose the best man we can get.	No
11152	Senator McCain continues to repeat this.	No
24672	-- because we're going to get rid of them, and the Congress will be listening to the people.	No
14100	Give me a second...	No
29382	I'm going to cut taxes and you're going to raise taxes, end of story.	No
28250	I said there was a contrast.	No
8864	What if we had a homestead act, and said to the people, for $1 we sell you this house.	No
9669	That's part of what I'm fighting for as President of the United States.	No
20599	But it will be an interesting time for the Russians to accelerate and lead as well.	No
12742	Now, he has to get a better job out of his Congress if he's going to get us the money that we need to conduct the foreign affairs of this country in Latin America or any place else.	No
20030	Particularly where it's someone where you've had business dealings.	No
13681	It's quite different from some.	No
15642	And I think we know what they are: a strong good future, a future in which there are opportunities for all our citizens.	No
16601	We also need to have a great reduction in agencies and programs.	No
1300	We have an unemployment rate of 30 per cent or 40 per cent among minority youth.	Yes
15170	There have been preliminary skirmishing in the committees of the Senate, but the Treaty has never come to the floor of the Senate for either a debate or a vote.	Yes
24805	It's Washington in a nutshell right there.	No
792	And, so, I think that I'd leave it right there and say that you judge on the whole record.	No
28200	So health care needs to be affordable and available.	No
25461	He's putting on a hair trigger, and it's a dangerous and destabilizing weapon.	No
29502	The Fed does policy -- maintaining interest rates at this level.	Yes
30011	They've never endorsed anybody before on immigration.	Yes
15523	So I have great confidence in him.	No
20377	If you earn more than $25,000 a year, you do not get a loan under the Bush prescription drug proposal for at least four to five years, then you are pushed into a health insurance plan -- in a health insurance plan or insurance plan, and there is no limit on premiums, deductibles or any of the conditions.	Yes
3143	I think good will on both parts, hard bargaining by both parties and a reasonable compromise will be in the best interests of all parties.	No
7823	Secondly, as we look at this unemployment problem, we need to see where it is.	No
19830	But why shouldn't everybody have that choice.	No
23961	Those are the people who in the 1980s had their incomes go up while their taxes went down.	Yes
28783	And finally, sir, to answer your question, you need someone at the office who will tell the truth.	No
7087	In September 2003, he supported amnesty for illegal aliens.	Yes
273	We just have a big difference about where this country should be headed, and in what direction it should go.	No
22135	We have to have money to do that.	No
9970	I don't check it that often.	No
20784	And if you just add the numbers up, he still hasn't denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined.	Yes
12298	I think there's a difference.	No
33417	We will have no open borders.	No
13485	But now we find that the countries of Europe for example, that we have aided, and Japan, that we've aided in the Far East; these countries - some our former enemies, have now recovered completely.	Yes
12728	The President assumes constitutional responsibility, not the Secretary of State, for the conduct of foreign affairs.	No
9999	And it's time for them to get serious on it.	No
18985	Just because the president says it can't be done, that you'd lose China, doesn't mean it can't be done.	No
13005	It means seeing that our economy moves forward even faster than it has.	No
297	And I think I'm more in touch with the mainstream of America.	No
13542	In other words, if the United States is going to maintain its strength and its prestige, we must not only be strong militarily and economically, we must be firm diplomatically.	No
2984	That's not the way to run our foreign policy, including international trade.	No
7176	What is he asking me, will I have a litmus test for my judges?	No
26568	"People say, ""I don't care."	No
17123	It was $200 billion deficit instead.	Yes
3003	We still have no comprehensive energy policy in this country.	No
24626	Barbara I think is doing a superb job in destroying the myth about AIDS.	No
27495	But in time, what they can do is regain credibility.	No
272	But I salute him for his passion.	No
12834	But let's look at the other side of the coin.	No
22850	It's very hard to get other countries to give up their weapons when you're busy developing a new one.	No
16737	Encourage the president to keep people on purpose - yes.	No
14494	It's supposed to come from the people, it's from the people.	No
26613	In 1983, we expected to have a period of 75 years.	Yes
347	They gave it a great deal of conscience and a great deal of work.	No
8502	Let us now look at these bills that the Vice-Chair suggests are too extreme.	No
30325	So we need to be more precise in how we talk about these issues.	No
19215	I doubt I recognized him this year.	No
19891	I was able for two years when I was in, a very young boy to go to a Catholic school, but basically I went to public schools all my life.	No
7951	Our spending on defence, our spending on mutual security, our spending on economic assistance and technical assistance will not be lower.	No
7915	That is - my view is the same as his.	No
527	Think about that father down there in Houston who has to tell his youngster that he can't play little league ball that he can't go out on the ball field because he's afraid he's going to get hurt.	No
13125	Now, that is the issue.	No
27747	They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.	Yes
22966	Now, to get back to your question, Nikki, we will not get the best cooperation in the world today.	No
8491	We hope to control the Assembly, obtain a majority in this election.	No
19325	The trial lawyers and I don't -- you know, my wife's a lawyer.	No
2145	So, my approach is to say, how can we strengthen the system in the long term?	No
16282	These are the types of priorities for national security and foreign policy that I want to pursue Mr Bush and I have major differences on these issues and I very much hope to be President and to pursue them.	No
10985	But the government mandates, I... I'm still a little nervous.	No
12390	And so I think this is an issue.	No
24910	And when a president doesn't know that submarine missiles remember, says that 70 percent of our strategic forces are conventional, discovers three years in his administration that our arms control efforts failed because he didn't know that most Soviet missiles were on earth -- these are things a president must know to command.	Yes
11602	It was in the previous administration, in the Bush-Quayle administration, and I think in retrospect the lessons there are ones that we should take very, very seriously.	No
18735	He wants to unravel the six- party talks, or the five-nation coalition that's sending him a clear message.	No
24912	And he called him because he's supposed to be in charge of the facts and lead our government and strengthen our nation.	No
136	It's not going to cost the government money.	No
7842	Let me make it very clear that the bill that Mr.Nixon referred to did not mention Wilkes-Barre or Scranton; it did not mention West Virginia.	Yes
19483	Senator Dole led the fight against the Brady Bill.	Yes
6909	We allow you -- if you choose to, you don't have to -- but we give you broader competition to allow you to buy into the same health care plan that senators and congressmen give themselves.	Yes
20488	I think what the next president ought to do is to promote a culture of life in America.	No
8512	The third is medical care for the aged which is tied to Social Security, which is financed out of Social Security funds.	No
3286	This morning, I got a call from the Mayaguez skipper.	No
15277	So we don't put restrictions on American exploration, we encourage it in every possible way.	No
12698	By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro.	Yes
18243	We're standing with you strong.	No
26533	I think it would help.	No
155	So the problem is - it's not that the job is too little taxed or the person who works - the woman working in a factory is too little taxed.	No
10042	I am very sensitive to the families of those who have lost loved ones.	No
19127	But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.	No
10768	Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.	Yes
7467	I think you'll find someone you might be interested in.	No
2329	And so the question is: Does anybody out there think that the big problem we had is that there was too much oversight and regulation of Wall Street?	No
10067	But she works for me.	No
29594	I can tell you.	No
3564	And he is also right that often lobbyists and special interests are those who make such requests, although that was not the case with me.	Yes
32596	Hundreds of thousands of members of the National Guard and Reserve have health care because of the work I did, and children have safer medications because I was able to pass legislation that required more careful dosing.	Yes
27315	It was actually mine, actually, Mr. President.	No
9810	Actually, he doubled it.	Yes
154	But the dynamics of the economy - we have reduced taxes and revenues are up 25 per cent in three years.	Yes
